GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US91950,91950,ZCTA5 91950,15686,530,41403,1761,57.3,2.2,40792,3422,5.2,1,37794,8539,0.3,0.2,(X),(X),20.3,1.5,48738,4100,0.5,0.3,(X),(X),14.2,1.6,35840,3851,2.2,0.6,42285,10220,60.1,1.8,35978,3104,13.2,1.4,51563,4282,3.5,0.9,38125,11210,35.8,2,40468,4716,39.6,2.4,45894,3711,21.1,1.6,33431,5569,11891,452,43618,2631,50.5,2.3,36156,3505,49.5,2.3,50542,3934,61.1,2.4,50593,2878,29.1,2.1,30270,4303,9.8,1.4,42098,9104,3795,373,23358,4270,53.9,4.8,(X),(X),45.5,4.3,(X),(X),8.4,2.7,(X),(X),46.1,4.8,(X),(X),35.4,4.6,(X),(X),10.7,2.9,(X),(X),35.4,(X),(X),(X),34,(X),(X),(X),33.4,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US91962,91962,ZCTA5 91962,724,113,100786,13651,95.7,4.8,101382,22577,0,4.4,-,**,4.3,4.8,-,**,0,4.4,-,**,0,4.4,-,**,0,4.4,-,**,0,4.4,-,**,8,6,(X),(X),87.7,7.7,100987,21504,1.5,2.7,-,**,27.1,10.2,102417,30353,51.4,11.9,114355,52028,20,8.1,48393,8681,552,119,110750,32161,34.6,10.9,100708,22345,65.4,10.9,114632,55710,87.3,7.6,(X),(X),6.2,6.1,(X),(X),6.5,5.6,(X),(X),172,62,44286,41171,62.8,20,(X),(X),59.9,19.3,(X),(X),2.9,4.6,(X),(X),37.2,20,(X),(X),27.9,18.8,(X),(X),9.3,12.7,(X),(X),29,(X),(X),(X),35,(X),(X),(X),9.9,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US91963,91963,ZCTA5 91963,376,127,38088,19004,100,8.3,38088,19004,0,8.3,-,**,0,8.3,-,**,0,8.3,-,**,0,8.3,-,**,0,8.3,-,**,0,8.3,-,**,65.7,15.6,38260,18168,34.3,15.6,(X),(X),0,8.3,(X),(X),39.6,26.4,(X),(X),34.3,23.9,(X),(X),26.1,17.1,(X),(X),248,121,39657,15429,60.5,30.4,(X),(X),39.5,30.4,(X),(X),87.9,14.9,38922,14233,6,10.4,-,**,6,9.8,-,**,128,77,19758,16371,36.7,30,(X),(X),22.7,24.8,(X),(X),14.1,22,(X),(X),63.3,30,(X),(X),24.2,26.1,(X),(X),39.1,29.3,(X),(X),9.6,(X),(X),(X),3.2,(X),(X),(X),21.9,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US91977,91977,ZCTA5 91977,18528,398,59762,1777,70.7,1.8,59987,1932,12.6,1.6,59375,7206,0.8,0.4,(X),(X),5.7,1,64306,14768,1.5,0.7,41471,4037,5.8,1.1,54491,13634,3,0.7,51953,21308,34.8,1.8,57984,3618,43.1,1.7,61502,2644,3.7,0.9,37105,10639,35.9,1.9,58175,3422,40.9,2,70279,6171,19.5,1.1,47406,4692,14320,397,62340,3388,48.9,2.3,58076,3381,51.1,2.3,70529,5502,66.9,2.5,75202,3958,22,2.1,41488,2906,11.1,1.9,45028,9159,4208,320,40394,3061,52.9,4.5,(X),(X),41.7,5.1,(X),(X),11.3,2.9,(X),(X),47.1,4.5,(X),(X),34.6,4.7,(X),(X),12.5,3.4,(X),(X),25.2,(X),(X),(X),25.3,(X),(X),(X),22.8,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US91978,91978,ZCTA5 91978,3113,100,63047,10117,76.4,3.6,67596,8134,12,2.9,36780,14168,0.2,0.3,-,**,5.5,1.8,(X),(X),0,1,-,**,1.7,1.5,73100,30495,4.2,1.6,80833,42452,22.5,4,47340,12468,56.9,3.7,76667,6445,3.1,2,45893,5798,32.1,4.5,72105,11170,41.5,4.1,77882,11293,23.3,3.4,35765,5232,2290,159,74407,8535,47.4,5.7,72303,10180,52.6,5.7,78661,14432,69.3,6.8,(X),(X),19.4,5.7,(X),(X),11.3,5.1,(X),(X),823,160,30120,4394,63.1,9.2,(X),(X),45.2,11.3,(X),(X),17.9,8.3,(X),(X),36.9,9.2,(X),(X),26,8.7,(X),(X),10.9,5.5,(X),(X),22.1,(X),(X),(X),18.7,(X),(X),(X),30.3,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US91980,91980,ZCTA5 91980,96,98,(X),(X),62.5,53.2,-,**,0,28,-,**,0,28,-,**,0,28,-,**,0,28,-,**,37.5,53.2,-,**,0,28,-,**,100,28,(X),(X),0,28,-,**,0,28,(X),(X),37.5,53.2,(X),(X),62.5,53.2,(X),(X),0,28,(X),(X),96,98,(X),(X),19.8,39.5,(X),(X),80.2,39.5,(X),(X),0,28,(X),(X),37.5,53.2,(X),(X),62.5,53.2,(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,17.7,(X),(X),(X),17.7,(X),(X),(X),-,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92003,92003,ZCTA5 92003,1687,166,67280,3977,83,6,65469,6887,2.8,2.9,216250,158883,0.5,0.8,-,**,3.7,2.8,96058,46909,0,1.9,-,**,4.7,3.1,53929,21290,5.2,3.4,68102,63613,10.7,4.2,68906,28558,77.8,5.6,64338,6967,0.8,1,-,**,25.8,5.1,69375,12988,39.1,6.5,69095,20905,34.2,5.5,53259,13312,1174,158,78564,14989,27.7,6.3,79607,38606,72.3,6.3,70865,20518,91.3,4.9,(X),(X),6.6,3.7,(X),(X),2,3.4,(X),(X),513,132,34093,10082,53.2,13.3,(X),(X),42.3,12.8,(X),(X),10.9,10.7,(X),(X),46.8,13.3,(X),(X),38.8,13.9,(X),(X),8,6.9,(X),(X),38.7,(X),(X),(X),40,(X),(X),(X),33.5,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92004,92004,ZCTA5 92004,1289,226,30969,12145,90.1,8,33125,16329,3.7,6,-,**,0,2.5,-,**,2.5,4,-,**,0,2.5,-,**,1.4,2.3,-,**,2.3,2.9,-,**,20.5,9.9,(X),(X),71.8,12.4,33816,14724,0,2.5,(X),(X),23.1,11.7,(X),(X),30.2,12.1,(X),(X),46.7,14,(X),(X),731,207,44570,9409,50.1,16.8,43293,27869,49.9,16.8,46367,34709,81.7,13.9,(X),(X),17.6,14.1,(X),(X),0.7,1.2,(X),(X),558,213,23750,11278,19.5,12.9,(X),(X),19.5,12.9,(X),(X),0,5.7,(X),(X),80.5,12.9,(X),(X),71.9,16.3,(X),(X),8.6,13.3,(X),(X),27.8,(X),(X),(X),30.6,(X),(X),(X),24,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92007,92007,ZCTA5 92007,4516,185,98935,16751,91.5,3.1,103000,16100,0.8,0.8,-,**,0.4,0.6,-,**,4.1,2.3,(X),(X),0,0.7,-,**,2.3,2,34797,26949,1,1,79236,43956,9.1,3.4,(X),(X),83.9,4.3,102804,15130,3.9,2.3,56849,11751,32.8,4.2,118967,24136,40.2,4.5,101618,38799,23.1,3.5,66154,29785,2829,227,121811,26262,44.3,6,120156,30718,55.7,6,131250,34654,88.7,4,(X),(X),7.5,3.5,(X),(X),3.9,2.2,(X),(X),1687,242,60133,9232,55.4,9.5,56478,7150,40.4,8.1,49009,17203,15.1,5.7,63056,13035,44.6,9.5,70479,20409,28.4,8.3,46635,27932,16.2,6.3,81292,11951,41.3,(X),(X),(X),40.6,(X),(X),(X),40.3,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92008,92008,ZCTA5 92008,11483,387,71347,4346,90.6,2.1,71394,4353,1.1,0.8,67212,26190,0.4,0.5,-,**,3.6,1.1,80150,26968,0,0.3,-,**,2.5,1.4,46455,12674,1.7,0.9,103750,65721,12,2,53481,14173,81.3,2.4,73906,4421,2.5,1.3,62865,33367,33.4,2.9,74071,10076,40.5,2.8,76657,11018,23.6,2.3,66401,5687,6599,379,84753,6643,33.2,3.4,85335,10504,66.8,3.4,83750,9930,77.6,4.7,102181,7286,16.9,3.8,43542,15464,5.5,2,75549,26961,4884,431,53442,9537,52.3,5.5,(X),(X),42.1,5,(X),(X),10.2,3.4,(X),(X),47.7,5.5,(X),(X),39.4,4.8,(X),(X),8.3,3.1,(X),(X),26.8,(X),(X),(X),29.3,(X),(X),(X),23.2,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92009,92009,ZCTA5 92009,16355,414,103792,5006,87.4,2,104265,5039,2.2,1.1,(X),(X),0.3,0.2,(X),(X),7.3,1.3,104833,21386,0.1,0.1,-,**,1.2,0.7,116020,51411,1.5,0.8,81000,40519,9.8,1.6,116974,34962,79.5,2.2,103014,5074,0.5,0.5,(X),(X),30,2,(X),(X),45.8,2.3,(X),(X),23.7,1.4,(X),(X),12185,421,120279,6673,48.7,3.4,130615,11132,51.3,3.4,104660,13235,82.5,2.6,131740,12080,11.1,2.3,45234,16150,6.4,2.1,72300,31672,4170,368,61768,9190,57.4,5.4,(X),(X),49.5,6.1,(X),(X),7.8,3.2,(X),(X),42.6,5.4,(X),(X),26.9,4.8,(X),(X),15.7,4.6,(X),(X),29.6,(X),(X),(X),28.2,(X),(X),(X),32.5,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92010,92010,ZCTA5 92010,5697,250,91849,7063,89.3,3,91116,8453,0.2,0.3,-,**,1,1.1,-,**,7,2.3,118490,14744,0,0.6,-,**,1.6,1.1,(X),(X),1,1.1,123750,99586,11.7,3.4,70428,28253,81,4,94932,8009,1.2,1.2,70197,19940,33.8,4.3,108880,12173,40,3.9,100109,8971,25,2.8,55565,9134,4062,283,100374,6264,48.9,4.1,107054,20425,51.1,4.1,97545,6330,77.6,5.4,(X),(X),17.3,5.1,(X),(X),5.1,2.3,(X),(X),1635,263,54725,6681,64.8,7.8,48344,10444,57.3,8.2,44464,15801,7.5,4.7,123839,5989,35.2,7.8,76563,17169,23.5,6,59016,15531,11.7,5.5,113657,60325,27.7,(X),(X),(X),26.1,(X),(X),(X),31.6,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92011,92011,ZCTA5 92011,9247,293,102844,5255,87.2,1.9,100916,11334,0.4,0.4,-,**,0,0.4,-,**,8.3,1.5,132083,34305,0,0.4,-,**,1.7,1.1,(X),(X),2.5,1.2,(X),(X),10.6,2.5,82188,44459,78.5,2.8,101250,12029,0.7,0.5,30078,26499,26,2.6,104433,10547,46.9,2.5,115722,11794,26.4,1.9,70307,9279,6866,347,112076,8080,44.5,3.2,122614,21688,55.5,3.2,108667,7586,84.2,3.3,(X),(X),11,2.9,(X),(X),4.8,1.9,(X),(X),2381,280,52522,17422,61.5,8.5,49583,18644,49.1,8,41920,13675,12.4,4.6,132308,74765,38.5,8.5,53534,28004,29.5,7.6,33036,26887,9,4.8,106250,58949,24.2,(X),(X),(X),24.2,(X),(X),(X),21.3,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92014,92014,ZCTA5 92014,5941,253,116995,15648,90.2,2.7,112631,12524,0.3,0.4,-,**,0,0.5,-,**,5.7,2,160566,38602,0,0.5,-,**,0.6,0.6,99306,20310,3.1,1.8,"250,000+",***,6.7,2.5,106205,23523,84.6,3.3,114160,13867,0.1,0.2,-,**,24.1,3.8,108828,30434,42,3.9,132379,52495,33.8,2.5,111985,19257,3985,252,134489,26635,33.1,4.2,137700,84275,66.9,4.2,133523,34467,87,4.1,(X),(X),5.9,2.8,(X),(X),7.1,3.6,(X),(X),1956,289,84875,10456,52.2,8.3,(X),(X),39,7.7,(X),(X),13.2,6.9,(X),(X),47.8,8.3,(X),(X),35.5,8.2,(X),(X),12.2,6.3,(X),(X),36.9,(X),(X),(X),35.9,(X),(X),(X),37.8,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92019,92019,ZCTA5 92019,15083,379,74099,3661,83,2.4,76181,4569,3.5,1.3,67111,8426,0.9,0.5,85992,2794,2.6,0.8,84667,29790,0.1,0.2,-,**,4.6,1.5,49297,20620,5.4,1.5,32404,28092,19.4,2.2,57590,12865,70.7,2.5,76944,4839,1.8,0.9,35610,15593,26.7,2,78073,9076,45.1,2.2,86776,7270,26.3,1.9,50131,5840,11344,449,82458,4426,41.8,2.6,79018,9587,58.2,2.6,90100,5491,76.4,3,94585,3461,15.6,2.4,40082,9861,8,2,56979,26471,3739,374,41462,4520,49.7,4.9,(X),(X),45.7,5,(X),(X),4,1.7,(X),(X),50.3,4.9,(X),(X),38.1,5.7,(X),(X),12.2,4.7,(X),(X),32.2,(X),(X),(X),34.2,(X),(X),(X),24.6,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92020,92020,ZCTA5 92020,19371,521,50166,2454,77.4,1.9,52512,2171,7,1.3,34551,6310,0.7,0.4,54583,37804,3.6,1,45417,17665,1.9,0.9,45687,12527,4.9,0.8,37475,7302,4.5,0.8,46518,10018,18.5,1.5,39838,3902,65.3,2.2,54875,3601,4.7,1.1,29519,3810,37.5,2,48054,3984,36.5,2.3,59632,5974,21.3,1.7,43200,7278,13570,531,54632,3693,47.4,2.4,41357,5019,52.6,2.4,65899,6951,67.1,2.5,69440,7487,22.7,2.7,32917,4472,10.2,1.9,41957,13171,5801,488,33750,4604,54.2,4.5,(X),(X),42,4.5,(X),(X),12.1,2.7,(X),(X),45.8,4.5,(X),(X),31,4.4,(X),(X),14.9,4,(X),(X),32.2,(X),(X),(X),30.7,(X),(X),(X),32,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92021,92021,ZCTA5 92021,21807,457,48281,2337,82.9,1.6,49234,2243,5.2,1.1,52768,14413,0.2,0.1,(X),(X),1.9,0.5,58421,18500,0.4,0.4,42018,24600,5.9,1.2,36888,4117,3.5,0.9,31938,6817,24,2,40024,5338,65.6,1.8,51936,3639,4.3,1,32130,7422,33.5,2.1,48206,5534,40.9,1.9,57201,4046,21.3,1.5,40943,5046,15980,480,54485,3735,46.3,2.6,45524,5405,53.7,2.6,61061,3707,66.1,2.5,66505,3561,22.5,2.3,30765,2626,11.4,2,41986,3494,5827,332,31085,2551,52.5,4.2,28097,4314,42.6,4.5,23697,2249,9.9,2.8,54881,14787,47.5,4.2,32932,2515,39.4,4.1,31012,2237,8,2.2,71042,20861,31.5,(X),(X),(X),32.6,(X),(X),(X),25.3,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92024,92024,ZCTA5 92024,18964,393,94598,5794,91.8,1.2,94694,5680,0.6,0.5,(X),(X),0,0.2,-,**,4.5,0.9,112727,22679,0.1,0.1,-,**,1.2,0.4,105526,39239,1.8,0.7,(X),(X),8.5,1.3,71429,11080,84.7,1.6,97045,6473,1.7,0.6,24821,17003,30.2,1.7,101152,6546,43.5,1.7,111468,8008,24.7,1.3,66820,7499,12413,394,113474,5053,42.9,2.2,117896,16105,57.1,2.2,112055,4350,83.5,2.1,127848,8156,11.7,1.9,45375,11176,4.8,1.2,57368,21768,6551,449,56392,6809,55.7,4.3,49120,6606,45.3,4.2,36786,13084,10.3,2.5,103446,14256,44.3,4.3,74042,14287,29.4,4.2,48500,12694,14.9,3.5,118184,18778,37.1,(X),(X),(X),35.2,(X),(X),(X),39,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92025,92025,ZCTA5 92025,15098,292,48259,3530,83.9,1.8,46687,4803,3.3,1,55660,33738,1.1,0.5,28750,23501,4.9,1,78667,21712,0.3,0.3,(X),(X),4.5,0.8,41429,15119,2.1,0.7,57656,36322,38.6,2.1,34733,2487,51,2.1,59890,4754,3.6,1.1,34033,5545,40.7,2.2,41881,3367,38.1,2.2,63304,6075,17.5,1.5,39357,5494,11192,364,51561,3413,52.4,2.7,40127,4435,47.6,2.7,67423,6222,70.5,2.8,67332,7609,18.4,2.6,29150,5230,11.1,1.9,31006,2985,3906,343,30721,2366,52.4,4.9,25828,3837,42.1,5,22209,4385,10.3,3.1,56815,26813,47.6,4.9,32770,5052,30.7,4.4,30568,1658,17,4,49250,13936,37.6,(X),(X),(X),39.1,(X),(X),(X),26,(X),(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
